"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Inpp4a",73401.4449244471,-0.142816461890048,0.0912631207950286,-1.56488689676529,0.117609431603386,0.286161235180448
"Inpp4b",234824.284476926,-0.225231531432936,0.0732277514109285,-3.07576741185203,0.00209961558590285,0.0120331231332897
"Inpp5a",36849.5306911701,0.116255087512343,0.0939760191023978,1.2370718468684,0.216060410563267,0.441567618298347
"Inpp5b",65166.5190558285,0.0297999525812598,0.081891744988725,0.363894463176511,0.715936819372222,0.881946441134603
"Inpp5d",182163.678521423,-0.163521733472497,0.0709384753597429,-2.30512049551737,0.0211598259300129,0.0806910647944998
"Inpp5e",27172.8149143241,-0.109343470769156,0.0763328944854673,-1.43245545064419,0.152013518919771,0.345733264034802
"Inpp5f",102632.065645544,-0.31765821747173,0.0477113158345523,-6.65792196076226,2.77726161485347e-11,1.04473721782655e-09
"Inpp5j",3361.50139132884,-0.550507791555013,0.200998534635512,-2.7388647014432,0.00616517392561341,0.0293849430619091
"Inpp5k",106748.185464661,-0.109007722777518,0.067763015607321,-1.60866103434956,0.107690480469803,0.26756895587699
"Inppl1",33064.4077509505,-0.218470099391388,0.0985460357206893,-2.21693442860149,0.0266275726663611,0.0974864447909196
"Ins1",0,NA,NA,NA,NA,NA
"Ins2",0,NA,NA,NA,NA,NA
"Insc",23.2328310865369,-23.6893081610535,2.95736644247425,-8.01027151076822,1.14455475216736e-15,1.20747329273343e-13
"Insig1",52797.9333727753,0.0769842254742485,0.0574823930511498,1.33926618896582,0.180484031625755,0.388538583358499
"Insig2",34908.8969133421,0.0504698073236247,0.0980569083525164,0.514699149418262,0.606763267909938,0.81925622416783
"Insl3",414.997047178337,0.321239928551743,0.82086057793024,0.391345299297639,0.695542019361132,0.871226817034731
"Insl5",0,0,0,0,1,NA
"Insl6",3580.93912181079,0.155355944862375,0.244825064030301,0.634558987976602,0.525716083355238,0.762120007943605
"Insm1",0,0,0,0,1,NA
"Insm2",1450.57928387019,-0.436946124030443,0.343242837872485,-1.272994148221,0.203020118377891,0.422973512295686
"Insr",158396.537292742,0.0537820693930314,0.0832704467543858,0.645872233058468,0.5183621034031,0.756973357344524
"Insrr",70.3744995499753,0.728030933662213,2.77728256693257,0.262137868984035,0.793215152059418,0.920203644888196
"Ints1",53696.55320633,-0.106314031579564,0.107782626225471,-0.986374477062428,0.323949384828127,0.57705429703446
"Ints10",28376.1432956435,-0.17426579392829,0.0984531519754226,-1.77003773298993,0.0767208551337443,0.209272949349361
"Ints12",29077.8154665267,0.162532743671368,0.0905969938847096,1.79401916887222,0.0728101093028277,0.201103715675676
"Ints2",49865.5127174476,-0.23074119596612,0.0711884668298269,-3.24127216446025,0.00118997513405276,0.00742123197868304
"Ints3",30066.9116988426,-0.130094071915484,0.105157521369059,-1.2371352065147,0.216036891218958,0.441567339947918
"Ints4",47957.6175130438,-0.332442786617737,0.0646523103348591,-5.14200938676264,2.71815533164186e-07,5.01756063369744e-06
"Ints5",33979.5249240973,-0.0635624863884839,0.0708173124650039,-0.897555755450263,0.369422436002855,0.625721883709563
"Ints6",81929.6561042836,-0.176001546479209,0.076664566305775,-2.2957352393703,0.0216910242601167,0.0823592966711747
"Ints7",36508.7464429673,-0.150447320883697,0.078464394234162,-1.91739606673972,0.0551876335520209,0.162634717852116
"Ints8",94407.6216911759,-0.00242991762419469,0.065266372969367,-0.0372307746492237,0.970301000994227,0.9894251364963
"Ints9",17624.6599981669,-0.0618175022813066,0.0996580229818338,-0.620296293581652,0.535062734667599,0.769720780183053
"Intu",11520.7524697388,0.166565874630863,0.171919192566109,0.968861429283485,0.332614332125523,0.586185990882081
"Invs",28273.8807396515,-0.304840300330525,0.0843316526645334,-3.61477915704039,0.000300603756121077,0.00233029611272184
"Ip6k1",296975.484418505,0.0928019484154465,0.035433198862074,2.61906774989986,0.00881704344396281,0.0394926585379017
"Ip6k2",21459.1883004991,-0.122732694471899,0.0979527627345781,-1.25297838514741,0.210213573079903,0.433275825588396
"Ip6k3",2750.88255407395,0.190773888092477,0.21341650554016,0.893904094294984,0.37137320697247,0.627225797376632
"Ipcef1",162142.87211592,-0.241328692321817,0.0608047337189017,-3.96891290466745,7.22012632771002e-05,0.000680703272952951
"Ipmk",60731.0322249943,0.275805021339913,0.0785737155836894,3.51014355489083,0.000447864829042176,0.00324912771096137
"Ipo11",303574.019721401,0.620792400859263,0.146600159962998,4.23459565812172,2.28963306521634e-05,0.000253889787454759
"Ipo13",17872.1974199596,-0.324180099840096,0.114484945841061,-2.83163954403363,0.00463100215043578,0.0231415307247497
"Ipo4",14576.483471504,0.0166822376771397,0.107352106884061,0.155397394251017,0.876508038299442,0.95562025166133
"Ipo5",73429.5373939274,0.0164199260001146,0.0492592695597294,0.333336773908201,0.738880083534519,0.89327858498501
"Ipo7",193625.728030694,0.0717891513338226,0.0899109712799668,0.798447067269287,0.424611098920662,0.677340428452254
"Ipo8",68968.9540221385,-0.196575819525177,0.0546568896855133,-3.59654236924643,0.000322475078777916,0.00247344410545986
"Ipo9",55313.3525796543,-0.173375832784982,0.0665683295713329,-2.60447924563282,0.00920139935884443,0.0409257441340558
"Ipp",26584.1207480087,0.383293163420198,0.126413908633176,3.03204898546746,0.00242899782205059,0.0135868468221574
"Ippk",22531.8883538321,-0.10163514377241,0.0763453961879037,-1.33125438922686,0.183105320526951,0.392793465049522
"Ipw",26.3870770033779,-0.485614732519651,2.88816168964698,-0.168139732017222,0.866473352647914,0.952040944887593
"Iqca",0,0,0,0,1,NA
"Iqcb1",17017.89333153,-0.103457323550014,0.109298147839324,-0.946560628841618,0.343862714125287,0.59908695392028
"Iqcc",16055.9711212431,-0.0241212834162521,0.107640252621235,-0.224091664863796,0.822685978046804,0.934753430170628
"Iqcd",868.166053180846,0.720804973234429,0.357805772684365,2.01451465644821,0.0439555276612242,0.140141175815391
"Iqce",24838.4445808997,-0.12683715586413,0.104336414600919,-1.21565568789455,0.224116110941322,0.452255678458638
"Iqcf1",0,0,0,0,1,NA
"Iqcf3",0,NA,NA,NA,NA,NA
"Iqcf4",0,NA,NA,NA,NA,NA
"Iqcf5",0,0,0,0,1,NA
"Iqcf6",0,NA,NA,NA,NA,NA
"Iqcg",2191.12732498606,-0.0756013734025019,0.302121752027628,-0.250234790759417,0.802405781763078,0.925170506627651
"Iqch",228.163101861345,0.250734879286562,1.09469901168157,0.229044583589609,0.818834264352709,0.932146172160135
"Iqcj",0,0,0,0,1,NA
"Iqcj-schip1",0,NA,NA,NA,NA,NA
"Iqck",1428.60336876828,-0.810271121375485,0.289603612851955,-2.79786261433725,0.00514419883376387,0.0253438692347501
"Iqgap1",514424.093187452,-0.317065011907644,0.0781073501135795,-4.05934923469539,4.92096684481266e-05,0.000490057608126554
"Iqgap2",58378.936452868,-0.390063314915564,0.0802686273675126,-4.8594740897916,1.1769798373516e-06,1.84602053559365e-05
"Iqgap3",3884.48707667186,0.96747884080432,0.304158686245897,3.18083580891772,0.00146850833199013,0.00882881609083143
"Iqsec1",132801.495792112,-0.163397001933539,0.082844343665137,-1.97233745485391,0.048571096606958,0.149970011171647
"Iqsec2",1587.27328141971,0.213492886879401,0.379380206389259,0.562741237639448,0.573611099337256,0.798446423638074
"Iqsec3",0,0,0,0,1,NA
"Iqub",523.137284712549,1.38284815407762,0.6095211756857,2.26874505635008,0.0232838339297205,0.0874312825469959
"Irak1",172713.19804599,0.429670596157206,0.0736301040633987,5.83552884547388,5.36202187428755e-09,1.3966402906765e-07
"Irak1bp1",491.139683885516,0.102425888427494,1.05944982426376,0.0966783759661984,0.922981812853147,0.973937670648124
"Irak2",53362.5042509968,-0.159290403844105,0.0770682184251468,-2.06687538779448,0.0387458974527769,0.129401449082664
"Irak3",32326.1512096251,-0.0868790581849767,0.0711157575836764,-1.2216569314157,0.221837389587135,0.449048908239196
"Irak4",26675.9759892419,-0.152815924412642,0.0681203629400785,-2.24332222873013,0.0248760429512386,0.0922461350174083
"Ireb2",195534.58716869,0.00755313216268643,0.0723689568578994,0.104369780782075,0.916875903126126,0.971620906545104
"Irf1",151696.320026882,-0.144318931265167,0.0880164824679923,-1.63968074181616,0.10107156518904,0.256123918012592
"Irf2",60556.7331553154,-0.202229761792064,0.0811768336249912,-2.49122505475263,0.0127303453851234,0.0535411675395704
"Irf2bp1",28289.3338837806,-0.128897789553689,0.11898990687829,-1.08326658063136,0.278690114431716,0.524547405654194
"Irf2bp2",75312.0152325935,0.200881653164445,0.0772452700541653,2.60056898012764,0.00930693059655235,0.0413242599071936
"Irf3",62770.2370029572,0.0510787121217939,0.070687032538744,0.722603712269253,0.469923386876206,0.717731578596755
"Irf4",92352.491353908,-0.211757104862856,0.0728461211534072,-2.90690981908172,0.00365018412460682,0.0190942041576385
"Irf5",154057.509148961,0.0361577563779021,0.0909656383045687,0.397488074088368,0.691007579239648,0.868435668968365
"Irf6",8645.82068175407,-0.227092557110281,0.140147515548863,-1.6203823251587,0.105150174249532,0.262896318089257
"Irf7",130045.774848675,0.433692579604713,0.154959742232774,2.79874355336265,0.00513018636994194,0.0252955340829448
"Irf8",140980.999152412,-0.0460579061251772,0.0822694224323898,-0.559842341947013,0.575586979674929,0.799201196624314
"Irf9",92688.2812444288,-0.115452357690604,0.0854947005774363,-1.35040367310291,0.176886533283057,0.383020902937422
"Irg1",2049.01789106922,0.114372287516777,0.428581754660243,0.266862241038341,0.789575229900765,0.91806776931507
"Irgc1",3893.18640983539,-0.356517949661464,0.243830175872309,-1.4621567998547,0.143698246746644,0.332051521406309
"Irgm1",100372.239889128,-0.0411872911095108,0.100954325296374,-0.407979459905221,0.683288754755715,0.864358325585914
"Irgm2",65764.4070840359,-0.00623078053177147,0.0849606374275319,-0.0733372620595754,0.941537740683153,0.979677435934356
"Irgq",29501.9656925933,-0.150371305714524,0.069935760942217,-2.15013469058791,0.0315445622879803,0.11094943457743
"Irs1",716.706195801228,-1.3804254536405,0.59075932137468,-2.33669686400934,0.0194549517238661,0.0755164045947559
"Irs2",42944.9438592974,-0.112480788905518,0.0902711935428846,-1.24603192326334,0.212752675546886,0.436982980751294
"Irs3",1116.118831561,-0.542563025741454,0.282860679068204,-1.91812813123676,0.055094766251899,0.162386384563893
"Irs4",0,NA,NA,NA,NA,NA
"Irx1",9.82917997085825,-22.5281107297979,2.95839314270857,-7.61498206731651,2.63728081556105e-14,1.59623111926458e-12
"Irx2",50.3004500280279,-9.09709979636176,2.50111859187643,-3.63721249600435,0.000275604552574983,0.00217035711877647
"Irx3",0,0,0,0,1,NA
"Irx4",0,NA,NA,NA,NA,NA
"Irx5",0,0,0,0,1,NA
"Irx6",0,NA,NA,NA,NA,NA
"Isca1",6415282.35139216,0.787779986434135,0.164390915308565,4.79211387658166,1.65033180097268e-06,2.48721993053216e-05
"Isca2",15743.5233057143,-0.0117854703868393,0.0823373313196784,-0.143136414527229,0.886182446394841,0.958423562034878
"Iscu",412754.716891888,1.08732553995047,0.158914359504931,6.84221075639631,7.79802465010704e-12,3.16004071872578e-10
"Isg15",96444.6918876476,1.13246387708858,0.272139727558561,4.16133244215468,3.16396102032093e-05,0.000335287541569812
"Isg20",1753672.6403773,0.987847338999021,0.172666936492507,5.72111464456246,1.05827455000985e-08,2.59538397433583e-07
"Isg20l2",53812.5970802692,-0.128906378282422,0.0818955618703339,-1.57403374906348,0.115479647308715,0.282293548191298
"Isl1",0,0,0,0,1,NA
"Isl2",0,0,0,0,1,NA
"Islr",225.214739050383,0.349453271215307,1.88274386918555,0.185608503065516,0.852751784958901,0.946665339459937
"Islr2",999.531138566593,-0.887227430734623,0.880426047902205,-1.00772510405459,0.313586449812584,0.565016644494274
"Ism1",107.478963485634,0.809569643158521,1.88631080464777,0.429181469545626,0.66779116723851,0.857544792976534
"Isoc1",37065.8279181412,0.197215196311069,0.0657638176316597,2.99884044773165,0.00271009187813375,0.014877143903104
"Isoc2a",11253.3028780363,0.22828338426191,0.117952789662948,1.93537927262453,0.0529437709309286,0.158495588183205
"Isoc2b",14111.0363352768,0.60612048863838,0.128008528430948,4.73500083211518,2.1905420030276e-06,3.18937511065329e-05
"Ispd",3565.32915339389,-0.346610598362186,0.199757828985703,-1.73515401184598,0.0827135296230338,0.221233986382853
"Isx",0,0,0,0,1,NA
"Isy1",44242.5928505022,0.0995293574237832,0.0783147610735345,1.27088886002383,0.203768190066682,0.423970747159456
"Isyna1",27523.3507074663,0.00634630169527918,0.109181458663746,0.0581261852786227,0.953648116814369,0.982685312557162
"Itch",215259.641811426,-0.0973213570692016,0.0372356799810926,-2.61365864994594,0.00895784838945338,0.040066321408441
"Itfg1",147816.167580135,0.229618786919355,0.0953068644213189,2.40925759454523,0.0159850110564735,0.0644451214326314
"Itfg2",13376.4495068733,-0.225841535724437,0.120235470241135,-1.87832704668188,0.0603364387525396,0.172988056263324
"Itfg3",24377.6134239715,0.0100000312936185,0.129951434268117,0.0769520655923377,0.938661677950523,0.979160418135381
"Itga1",9749.82116329954,-0.103247821170245,0.138657317135338,-0.744625839467733,0.45649794270291,0.706111569010302
"Itga10",2892.13462270291,-0.35213511830878,0.19370732188194,-1.81787200859345,0.0690836974634223,0.192738615063351
"Itga11",763.951140270992,-0.194302178390721,0.380289882968572,-0.51093175783164,0.609398842560477,0.821346637849692
"Itga2",64717.7708933719,0.201465928357597,0.144634101742433,1.39293517870613,0.163639393305213,0.364234594905191
"Itga2b",740329.260995521,0.425976082441667,0.241264478048844,1.7655980104764,0.077463314048488,0.210750212144021
"Itga3",1300.8551781565,-0.250439472790999,0.365850235749185,-0.684540963266436,0.493633631885329,0.738241665044948
"Itga4",1063153.48101845,-0.250762311217898,0.0420010586879577,-5.97038072494577,2.3670057491077e-09,6.54444166415079e-08
"Itga5",11952.6619878518,-0.0114665282387911,0.21051579738024,-0.0544687305251489,0.956561721018173,0.983881616606645
"Itga6",478914.251954484,0.0957075892863092,0.175562980471388,0.545146756049217,0.585652587548544,0.806087108784269
"Itga7",3286.3179168784,-0.102109356408681,0.185414363637165,-0.550708987187734,0.581833182818278,0.803226685016475
"Itga8",4977.70735237121,-0.256003785987813,0.20701812353536,-1.23662499502893,0.216226336035967,0.441789846081169
"Itga9",1144.91846305374,-0.102501204137371,0.309728651514489,-0.330938722123924,0.74069077236734,0.894322541265016
"Itgad",1371.68759805843,-0.179308608318132,0.334334654714545,-0.536314754661688,0.591741035024966,0.810329057680309
"Itgae",5842.37474128731,-0.344523615639383,0.151253383317043,-2.27779113487482,0.0227390247681211,0.0856068069619616
"Itgal",147587.838000767,-0.089917247391547,0.135512495865794,-0.66353473026279,0.506988143929838,0.748667822174778
"Itgam",130893.158517914,-0.218488449225287,0.131415030656187,-1.66258340567529,0.0963958551060519,0.247328713019386
"Itgav",83141.9500694035,-0.108028751492042,0.0629797543003578,-1.71529331436957,0.0862914637087266,0.227874143570912
"Itgax",31117.1964464842,-0.29101237807864,0.140541899955245,-2.07064496901858,0.0383919864614934,0.128499516543573
"Itgb1",860354.598752818,0.150642092192149,0.135274587741782,1.11360230111883,0.265449838804533,0.507312494280416
"Itgb1bp1",25742.332052265,0.116853504518957,0.0811016359285377,1.44082795841409,0.149633292744029,0.341719083344812
"Itgb1bp2",4154.2341931204,0.0743768295872747,0.168466574085377,0.44149309731663,0.658856057624157,0.85161719581452
"Itgb1bp3",1321.14064927175,-0.712693933512328,0.544870815740746,-1.30800533433494,0.190871499990536,0.405172819898975
"Itgb2",345084.076804251,0.0886271163258515,0.113229670705527,0.782719898182355,0.433791614744992,0.686073773270053
"Itgb2l",1045.61899804027,0.802031979973808,0.493509064736802,1.6251615973894,0.104128130739121,0.261205581944415
"Itgb3",694146.409789867,0.292145478136367,0.225590787944462,1.29502397149431,0.19531196021438,0.411959237874271
"Itgb3bp",14135.8432723294,0.0185110810809486,0.119075972964251,0.155456055660415,0.876461795211466,0.95562025166133
"Itgb4",4697.97246895435,0.319044912687997,0.219450815228108,1.45383334464429,0.14599251635629,0.335658140068101
"Itgb5",214222.744200734,0.34155666259735,0.232567887115595,1.46863209204624,0.141932605488517,0.329175529486782
"Itgb6",209.114940291332,0.198624294338711,1.44393265318366,0.137557865943937,0.890589856981162,0.959925733974444
"Itgb7",262322.077091206,0.00265333423938753,0.0920405067962471,0.0288278968874138,0.977001851623378,0.99155108809495
"Itgb8",786.393516972303,-1.18832838350097,0.696763435416344,-1.70549762386841,0.0881016550612766,0.231392441471091
"Itgbl1",64.4314247363677,-0.232980336908589,2.88648291749922,-0.0807142614619864,0.935669194816802,0.978143106450426
"Itih1",0,NA,NA,NA,NA,NA
"Itih2",2221.53367484557,-0.342113383969885,0.245746348229067,-1.39214025532942,0.16387993026434,0.364614402541933
"Itih3",0,0,0,0,1,NA
"Itih4",80.1595333629793,2.02683170550029,2.8867747423943,0.702109408030651,0.482610935618249,0.729031670123591
"Itih5",19598.8931415402,-0.556009301489798,0.112621481442383,-4.93697378483033,7.93441316370143e-07,1.3143285805556e-05
"Itk",146597.9059027,-0.284949824005647,0.0753580140470874,-3.78128096406039,0.000156023463751489,0.00133235680937626
"Itln1",1254.73550578272,-0.327673596140666,0.380558076726485,-0.861034402315869,0.389219095844844,0.645732031325862
"Itm2a",23617.8110921947,-0.311668432971311,0.106379298458076,-2.92978462434718,0.00339197013861804,0.0180179927138293
"Itm2b",797946.070141946,0.407349491372525,0.0705147935624438,5.7767947801166,7.61370551034027e-09,1.91958898340809e-07
"Itm2c",63415.9206416902,0.17940585582414,0.11262153627693,1.59299776716764,0.111160691948917,0.274256402765005
"Itpa",29392.2532301517,-0.0440460722701688,0.057889013833595,-0.760871007351783,0.446734117100551,0.69793099647805
"Itpk1",28103.263181463,-0.0858327364347992,0.103665229646094,-0.827979996068366,0.407681828758332,0.661965920401749
"Itpka",979.243661348982,-0.568454980607571,0.860290597549516,-0.66077088628747,0.508759256205071,0.75026427278643
"Itpkb",148271.61028554,-0.134501858396905,0.121684089186867,-1.10533644370181,0.269013832095632,0.512205808156272
"Itpkc",12501.2226419255,-0.2267181115667,0.135403595290439,-1.67438767840982,0.0940544328087538,0.243038301746101
"Itpr1",286249.027995141,-0.546628064049688,0.0591456555136626,-9.24206620591798,2.41782429630962e-20,1.08709985741693e-17
"Itpr2",314307.447012314,-0.434144996229929,0.0586351616795376,-7.4041749659136,1.31968334821647e-13,6.86526180377958e-12
"Itpr3",163045.206684124,-0.225113291453424,0.101629540557079,-2.21503797241897,0.0267574582671923,0.0979008576543321
"Itprip",92595.6340947603,-0.0442770818855385,0.0906284086821597,-0.488556320577374,0.625155843177957,0.831427772559514
"Itpripl1",24922.8985324975,0.056938558563138,0.0865510715422369,0.657860816146591,0.510627571169946,0.751749516954336
"Itpripl2",30835.7771067887,0.116215213384687,0.138302859078434,0.840295089769468,0.400742953846468,0.655696068544458
"Itsn1",222920.567715316,0.88212189349361,0.159482997225456,5.53113440830677,3.18166407049345e-08,7.10593709761408e-07
"Itsn2",389146.914475843,-0.144668748072125,0.0418252414091068,-3.45888614621661,0.00054241413683014,0.00383487403964821
"Ivd",16767.9167935386,-0.154982523548238,0.0840523798536123,-1.84388025440992,0.0652005933349555,0.184015543945195
"Ivl",54.964789195449,-1.11810496406744,2.52527074232065,-0.442766371672264,0.657934729413401,0.851278592610207
"Ivns1abp",275325.968316088,-0.24720830121546,0.0582288598870086,-4.24546009822552,2.18145328370803e-05,0.000243112017622111
"Iws1",137908.576358272,-0.311901672060733,0.0634855536867523,-4.91295505745614,8.97138471674121e-07,1.46807304151595e-05
"Iyd",0,0,0,0,1,NA
"Izumo1",0,NA,NA,NA,NA,NA
"Izumo2",0,NA,NA,NA,NA,NA
"Izumo3",0,NA,NA,NA,NA,NA
"Izumo4",17570.027878081,0.0164007605662123,0.106704521744196,0.153702582590924,0.877844248369391,0.956175277510964
"Jag1",2251.16703910821,0.371927382477751,0.348796496524104,1.0663162795044,0.286280692839892,0.533095809445667
"Jag2",1770.71550077943,-0.222202880083832,0.298936401196655,-0.743311551200672,0.457293079730626,0.706960500829566
"Jagn1",14226.8182317832,-0.0144939623710455,0.102980977415367,-0.140744074632202,0.888072125104536,0.958908686058325
"Jak1",668247.362915017,-0.06096789294441,0.0417445390728884,-1.46049984736822,0.144152749460714,0.332784904745247
"Jak2",352898.656806955,0.129574564379938,0.0882306535916573,1.46858896659233,0.141944309288862,0.329175529486782
"Jak3",48170.8458422779,-0.182060224483052,0.105954911033923,-1.71828018830352,0.0857455212360066,0.226908411297751
"Jakmip1",47329.7371136832,-0.432099265223121,0.0915233736377828,-4.72119031509063,2.34468418497808e-06,3.39027688737566e-05
"Jakmip2",299.363892117503,-1.22101607176609,2.62375175229371,-0.465370273959289,0.641666317864039,0.840831777568837
"Jakmip3",0,0,0,0,1,NA
"Jam2",335.220549607522,0.595948768319463,1.17703202204864,0.506314830145576,0.612635653742973,0.823241420713179
"Jam3",1432.35565511846,-0.578072292462304,0.396238926017735,-1.45889829217948,0.144593103267516,0.333577495698365
"Jarid2",131262.672235438,0.148292599520724,0.0902960961868675,1.64229247755998,0.10052940532117,0.255092352873551
"Jazf1",18286.1512075232,-0.424656602265159,0.128981252046933,-3.29239013830193,0.000993397010735277,0.00640686787934596
"Jdp2",8514.14151922574,0.101142387897464,0.192514000756242,0.525376790779642,0.599321284510687,0.815505342030539
"Jhdm1d",1127235.05460656,0.622477819058042,0.148721765324587,4.18551929974391,2.84514891814274e-05,0.000305445094770935
"Jkamp",13352.4731013763,-0.171314629815624,0.10298538195587,-1.66348491952998,0.0962154070776239,0.247029913597586
"Jmjd1c",319559.805624784,-0.371116857507217,0.0588157279982304,-6.30982341183268,2.79354025253951e-10,9.09538174637175e-09
"Jmjd4",33375.151289902,-0.186344431780675,0.0799722933925057,-2.33011239112641,0.0198002116911134,0.0764483393496112
"Jmjd5",5905.81196143823,-0.177043751479646,0.136640777411719,-1.29568753071557,0.195083159014325,0.411660562613311
"Jmjd6",30545.4843114689,-0.130749427928409,0.0567551183767297,-2.30374689839459,0.0212368555381581,0.080952115458736
"Jmjd7",8154.76474654013,-0.139754190615275,0.10591494287992,-1.31949455681357,0.187003828668094,0.399251588532311
"Jmjd8",12845.5033188229,0.0387337862655242,0.113327363589084,0.341786705688926,0.732511415071345,0.890509931295265
"Jmy",59347.9367797384,0.207046415158877,0.0974974228433986,2.12360910802162,0.0337028433102273,0.116351826886715
"Josd1",54278.9093561523,0.352374388339514,0.0678581367223827,5.19280966674826,2.07143925945465e-07,3.93136271110972e-06
"Josd2",19682.3325373348,0.524727131974701,0.0973701223007686,5.38899530549895,7.08526564422273e-08,1.49161824331663e-06
"Jph1",127.55520704743,0.516882816412074,1.58957279889405,0.325170899232609,0.745051731968241,0.896109518018073
"Jph2",0,0,0,0,1,NA
"Jph3",6069.36611757329,-0.148170374828751,0.226967313370346,-0.652826931898249,0.513867858962895,0.754316332008136
"Jph4",71.6131722020579,0.978970498154281,1.89043421229259,0.517854835565557,0.604559555652176,0.818035443460568
"Jrk",26426.1615178558,-0.0563730172995224,0.11573202241266,-0.487099560902132,0.626187777577571,0.831862820385146
"Jrkl",0,NA,NA,NA,NA,NA
"Jsrp1",102.131060750881,1.11962919386349,2.0576915836076,0.544119052040113,0.586359550733248,0.806644842722128
"Jtb",50982.8121913127,0.0625598795877616,0.0574432791564835,1.08907222056979,0.276122038985753,0.521481006521349
"Jub",310.638520941494,0.0220438135627513,1.17058737147733,0.0188314124172817,0.98497559477706,0.994102692732911
"Jun",13826.3879672792,0.238315386392386,0.119055223281877,2.00172138460609,0.0453147051520761,0.143553580287167
"Junb",181253.060880456,0.269918726420982,0.139890791487635,1.92949602722663,0.0536693128007759,0.159907116271671
"Jund",265574.608048485,0.679514142847319,0.107438518166705,6.32467902985187,2.53759490468157e-10,8.29064743598732e-09
"Jup",3077.12878944912,-0.198988404687504,0.255031229391583,-0.78025112909592,0.435243072537223,0.687231634805831
"Kalrn",55791.6245935223,0.471659379416829,0.193090713575083,2.44268287523535,0.0145785413991661,0.0597441787721033
"Kank1",339.827984566998,-0.71592679995978,1.47433119725211,-0.485594282542578,0.62725485096455,0.832497080709969
"Kank2",376.704804487844,-0.356766020586888,0.982623455429056,-0.363075009675103,0.716548852066214,0.882265666194066
"Kank3",7355.13974391377,-0.34542262029757,0.117941959814878,-2.92875089442082,0.0034032704808319,0.0180598299487977
"Kank4",0,0,0,0,1,NA
"Kap",0,NA,NA,NA,NA,NA
"Kars",41676.3031194386,0.00300284617904805,0.073190008084259,0.0410280891838551,0.967273502779601,0.988618023418082
"Kat2a",20826.8990010651,-0.0423999495336898,0.0944804477459107,-0.448769566034629,0.653597895259095,0.847951021972724
"Kat2b",186257.94008261,0.190002661682765,0.0922961241806748,2.05862015734078,0.0395306402176287,0.131184301309568
"Kat5",43725.2983365858,-0.0449903307825683,0.0746905515669551,-0.602356386968671,0.546936934354784,0.77808927741116
"Katna1",50269.3222720885,0.167954728026215,0.0724997430540825,2.31662514860123,0.0205241602079018,0.0787314995065194
"Katnal1",143444.922294196,0.815612743301057,0.172003711016811,4.74183224582488,2.11793968074279e-06,3.09799945245134e-05
"Katnal2",97.5299292280299,0.146274333207675,1.57151058330725,0.0930788088616244,0.925840952418232,0.974721555748782
"Katnb1",14863.5114214784,-0.0960677962722389,0.0899610928578144,-1.06788160548557,0.285573920955488,0.53235714939027
"Kazald1",237.076686048947,-0.240038415229396,1.30523796649718,-0.183903948085098,0.85408880751291,0.94690383614594
"Kbtbd10",343.343772679597,-0.854419087165807,1.05217900459813,-0.812047268983615,0.416764508772023,0.67014812742707
"Kbtbd11",177854.461709573,0.0546434748049994,0.0670790317251445,0.814613350844126,0.415293665889925,0.669204333702991
"Kbtbd12",3562.37038230653,1.11878102769009,0.275278234454458,4.06418266197934,4.82010681751256e-05,0.000481093536690841
"Kbtbd13",49.2105907437981,-3.10704634703918,2.70761844519313,-1.14752001064078,0.251166767687416,0.488821317222422
"Kbtbd2",127740.639984777,0.0609449211785191,0.075185835482439,0.810590462784096,0.417600895625999,0.670975522249755
"Kbtbd3",12097.8296960619,0.00490344445335598,0.145744254880929,0.0336441697640982,0.973160899810847,0.990319701349029
"Kbtbd4",20343.9335043579,-0.00269159510792158,0.0658818443829835,-0.0408548839688645,0.967411584770927,0.988618023418082
"Kbtbd5",0,0,0,0,1,NA
"Kbtbd7",38659.5238291783,0.169591986904644,0.0917252608484111,1.84891256057498,0.0644704396912767,0.182336346133004
"Kbtbd8",36107.1299886022,-0.193204236680156,0.0750300244965972,-2.57502563775544,0.0100232656720969,0.0438235328474156
"Kcmf1",79412.3869347647,0.373638190327559,0.0874620331347832,4.27200439934622,1.93723753625392e-05,0.00021827442502756
"Kcna1",0,0,0,0,1,NA
"Kcna10",0,0,0,0,1,NA
"Kcna2",1749.42443717216,-0.942290576372289,0.302985798188858,-3.11001565751586,0.0018707742685246,0.0108901668578355
"Kcna3",81307.256660786,-0.0218819242683631,0.0675149399454786,-0.324104920866904,0.745858601535378,0.896435452609094
"Kcna4",5942.66951423407,0.554089245038465,0.278094282726744,1.99245104791641,0.0463215911217368,0.145329278408852
"Kcna5",45.2496341270945,2.77920078086222,2.8889303141466,0.962017244671133,0.336040941624646,0.58992257521984
"Kcna6",0,0,0,0,1,NA
"Kcna7",0,0,0,0,1,NA
"Kcnab1",6488.24565703251,-0.277753302116567,0.206664911107701,-1.34397900750466,0.178955175333368,0.385851140452761
"Kcnab2",94104.8930543793,-0.0366819992782313,0.102840489600518,-0.356688298750052,0.721325166351405,0.884886048720736
"Kcnab3",565.332761812909,0.0648979366977159,0.451916026735923,0.143606185349206,0.885811456087502,0.958423562034878
"Kcnb1",6579.80293522706,-0.434221250421399,0.168450715659337,-2.57773467284959,0.00994503272981646,0.0435533390700032
